card_id,verb_id,verb,tense_id,tense,person_id,person_grammatical,person_display,hypothetical_regular_form,conjugated_verb,regular,sentence,sentence_with_cloze
7_5_31,7,decir,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,decía,,,,
7_5_12,7,decir,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,decíamos,,,,
7_5_32,7,decir,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,decían,,,,
7_6_11,7,decir,6,↧ indicativo pretérito ↧,11,1st_singular,yo,decí,,,,
7_6_21,7,decir,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,deciste,,,,
7_6_31,7,decir,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,deció,,,,
7_6_12,7,decir,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,decimos,,,,
7_6_32,7,decir,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,decieron,,,,
7_7_11,7,decir,7,→ indicativo futuro →,11,1st_singular,yo,deciré,,,,
7_7_21,7,decir,7,→ indicativo futuro →,21,2nd_singular,tú,decirás,,,,
7_7_31,7,decir,7,→ indicativo futuro →,31,3rd_singular,él/ella,decirá,,,,
7_7_12,7,decir,7,→ indicativo futuro →,12,1st_plural,nosotros,deciremos,,,,
7_7_32,7,decir,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,decirán,,,,
7_8_11,7,decir,8,◇ condicional ◇,11,1st_singular,yo,,,,,
7_8_21,7,decir,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
7_8_31,7,decir,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
7_8_12,7,decir,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
7_8_32,7,decir,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
7_9_11,7,decir,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
7_9_21,7,decir,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
7_9_31,7,decir,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
7_9_12,7,decir,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
7_9_32,7,decir,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
7_10_11,7,decir,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
7_10_21,7,decir,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
7_10_31,7,decir,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
7_10_12,7,decir,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
7_10_32,7,decir,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
7_11_21,7,decir,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
7_11_33,7,decir,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
7_11_12,7,decir,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
7_11_34,7,decir,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
7_12_21,7,decir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
7_12_33,7,decir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
7_12_12,7,decir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
7_12_34,7,decir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
8_1_0,8,ir,1,infinitivo,0,NA,NA,ir,ir,TRUE,,
8_2_0,8,ir,2,gerundio,0,NA,NA,iendo,,,,
8_3_0,8,ir,3,participio,0,NA,NA,ido,,,,
8_4_11,8,ir,4,⊙ indicativo presente ⊙,11,1st_singular,yo,o,,,,
8_4_21,8,ir,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,es,,,,
8_4_31,8,ir,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,e,,,,
8_4_12,8,ir,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,imos,,,,
8_4_32,8,ir,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,en,,,,
8_5_11,8,ir,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,ía,,,,
8_5_21,8,ir,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,ías,,,,
8_5_31,8,ir,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,ía,,,,
8_5_12,8,ir,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,íamos,,,,
8_5_32,8,ir,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,ían,,,,
8_6_11,8,ir,6,↧ indicativo pretérito ↧,11,1st_singular,yo,í,,,,
8_6_21,8,ir,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,iste,,,,
8_6_31,8,ir,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,ió,,,,
8_6_12,8,ir,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,imos,,,,
8_6_32,8,ir,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,ieron,,,,
8_7_11,8,ir,7,→ indicativo futuro →,11,1st_singular,yo,iré,,,,
8_7_21,8,ir,7,→ indicativo futuro →,21,2nd_singular,tú,irás,,,,
8_7_31,8,ir,7,→ indicativo futuro →,31,3rd_singular,él/ella,irá,,,,
8_7_12,8,ir,7,→ indicativo futuro →,12,1st_plural,nosotros,iremos,,,,
8_7_32,8,ir,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,irán,,,,
8_8_11,8,ir,8,◇ condicional ◇,11,1st_singular,yo,,,,,
8_8_21,8,ir,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
8_8_31,8,ir,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
8_8_12,8,ir,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
8_8_32,8,ir,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
8_9_11,8,ir,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
8_9_21,8,ir,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
8_9_31,8,ir,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
8_9_12,8,ir,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
8_9_32,8,ir,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
8_10_11,8,ir,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
8_10_21,8,ir,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
8_10_31,8,ir,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
8_10_12,8,ir,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
8_10_32,8,ir,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
8_11_21,8,ir,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
8_11_33,8,ir,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
8_11_12,8,ir,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
8_11_34,8,ir,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
8_12_21,8,ir,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
8_12_33,8,ir,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
8_12_12,8,ir,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
8_12_34,8,ir,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
9_1_0,9,ver,1,infinitivo,0,NA,NA,ver,ver,TRUE,,
9_2_0,9,ver,2,gerundio,0,NA,NA,viendo,,,,
9_3_0,9,ver,3,participio,0,NA,NA,vido,,,,
9_4_11,9,ver,4,⊙ indicativo presente ⊙,11,1st_singular,yo,vo,,,,
9_4_21,9,ver,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,ves,,,,
9_4_31,9,ver,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,ve,,,,
9_4_12,9,ver,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,vemos,,,,
9_4_32,9,ver,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,ven,,,,
9_5_11,9,ver,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,vía,,,,
9_5_21,9,ver,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,vías,,,,
9_5_31,9,ver,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,vía,,,,
9_5_12,9,ver,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,víamos,,,,
9_5_32,9,ver,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,vían,,,,
9_6_11,9,ver,6,↧ indicativo pretérito ↧,11,1st_singular,yo,ví,,,,
9_6_21,9,ver,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,viste,,,,
9_6_31,9,ver,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,vió,,,,
9_6_12,9,ver,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,vimos,,,,
9_6_32,9,ver,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,vieron,,,,
9_7_11,9,ver,7,→ indicativo futuro →,11,1st_singular,yo,veré,,,,
9_7_21,9,ver,7,→ indicativo futuro →,21,2nd_singular,tú,verás,,,,
9_7_31,9,ver,7,→ indicativo futuro →,31,3rd_singular,él/ella,verá,,,,
9_7_12,9,ver,7,→ indicativo futuro →,12,1st_plural,nosotros,veremos,,,,
9_7_32,9,ver,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,verán,,,,
9_8_11,9,ver,8,◇ condicional ◇,11,1st_singular,yo,,,,,
9_8_21,9,ver,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
9_8_31,9,ver,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
9_8_12,9,ver,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
9_8_32,9,ver,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
9_9_11,9,ver,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
9_9_21,9,ver,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
9_9_31,9,ver,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
9_9_12,9,ver,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
9_9_32,9,ver,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
9_10_11,9,ver,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
9_10_21,9,ver,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
9_10_31,9,ver,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
9_10_12,9,ver,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
9_10_32,9,ver,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
9_11_21,9,ver,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
9_11_33,9,ver,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
9_11_12,9,ver,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
9_11_34,9,ver,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
9_12_21,9,ver,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
9_12_33,9,ver,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
9_12_12,9,ver,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
9_12_34,9,ver,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
10_1_0,10,dar,1,infinitivo,0,NA,NA,dar,dar,TRUE,,
10_2_0,10,dar,2,gerundio,0,NA,NA,dando,,,,
10_3_0,10,dar,3,participio,0,NA,NA,dado,,,,
10_4_11,10,dar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,do,,,,
10_4_21,10,dar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,das,,,,
10_4_31,10,dar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,da,,,,
10_4_12,10,dar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,damos,,,,
10_4_32,10,dar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,dan,,,,
10_5_11,10,dar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,daba,,,,
10_5_21,10,dar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,dabas,,,,
10_5_31,10,dar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,daba,,,,
10_5_12,10,dar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,dábamos,,,,
10_5_32,10,dar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,daban,,,,
10_6_11,10,dar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,dé,,,,
10_6_21,10,dar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,daste,,,,
10_6_31,10,dar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,dó,,,,
10_6_12,10,dar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,damos,,,,
10_6_32,10,dar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,daron,,,,
10_7_11,10,dar,7,→ indicativo futuro →,11,1st_singular,yo,daré,,,,
10_7_21,10,dar,7,→ indicativo futuro →,21,2nd_singular,tú,darás,,,,
10_7_31,10,dar,7,→ indicativo futuro →,31,3rd_singular,él/ella,dará,,,,
10_7_12,10,dar,7,→ indicativo futuro →,12,1st_plural,nosotros,daremos,,,,
10_7_32,10,dar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,darán,,,,
10_8_11,10,dar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
10_8_21,10,dar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
10_8_31,10,dar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
10_8_12,10,dar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
10_8_32,10,dar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
10_9_11,10,dar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
10_9_21,10,dar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
10_9_31,10,dar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
10_9_12,10,dar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
10_9_32,10,dar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
10_10_11,10,dar,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
10_10_21,10,dar,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
10_10_31,10,dar,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
10_10_12,10,dar,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
10_10_32,10,dar,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
10_11_21,10,dar,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
10_11_33,10,dar,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
10_11_12,10,dar,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
10_11_34,10,dar,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
10_12_21,10,dar,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
10_12_33,10,dar,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
10_12_12,10,dar,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
10_12_34,10,dar,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
11_1_0,11,saber,1,infinitivo,0,NA,NA,saber,saber,TRUE,,
11_2_0,11,saber,2,gerundio,0,NA,NA,sabiendo,,,,
11_3_0,11,saber,3,participio,0,NA,NA,sabido,,,,
11_4_11,11,saber,4,⊙ indicativo presente ⊙,11,1st_singular,yo,sabo,,,,
11_4_21,11,saber,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,sabes,,,,
11_4_31,11,saber,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,sabe,,,,
11_4_12,11,saber,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,sabemos,,,,
11_4_32,11,saber,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,saben,,,,
11_5_11,11,saber,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,sabía,,,,
11_5_21,11,saber,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,sabías,,,,
11_5_31,11,saber,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,sabía,,,,
11_5_12,11,saber,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,sabíamos,,,,
11_5_32,11,saber,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,sabían,,,,
11_6_11,11,saber,6,↧ indicativo pretérito ↧,11,1st_singular,yo,sabí,,,,
11_6_21,11,saber,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,sabiste,,,,
11_6_31,11,saber,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,sabió,,,,
11_6_12,11,saber,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,sabimos,,,,
11_6_32,11,saber,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,sabieron,,,,
11_7_11,11,saber,7,→ indicativo futuro →,11,1st_singular,yo,saberé,,,,
11_7_21,11,saber,7,→ indicativo futuro →,21,2nd_singular,tú,saberás,,,,
11_7_31,11,saber,7,→ indicativo futuro →,31,3rd_singular,él/ella,saberá,,,,
11_7_12,11,saber,7,→ indicativo futuro →,12,1st_plural,nosotros,saberemos,,,,
11_7_32,11,saber,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,saberán,,,,
11_8_11,11,saber,8,◇ condicional ◇,11,1st_singular,yo,,,,,
11_8_21,11,saber,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
11_8_31,11,saber,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
11_8_12,11,saber,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
11_8_32,11,saber,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
11_9_11,11,saber,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
11_9_21,11,saber,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
11_9_31,11,saber,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
11_9_12,11,saber,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
11_9_32,11,saber,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
11_10_11,11,saber,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
11_10_21,11,saber,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
11_10_31,11,saber,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
11_10_12,11,saber,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
11_10_32,11,saber,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
11_11_21,11,saber,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
11_11_33,11,saber,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
11_11_12,11,saber,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
11_11_34,11,saber,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
11_12_21,11,saber,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
11_12_33,11,saber,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
11_12_12,11,saber,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
11_12_34,11,saber,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
12_1_0,12,querer,1,infinitivo,0,NA,NA,querer,querer,TRUE,,
12_2_0,12,querer,2,gerundio,0,NA,NA,queriendo,,,,
12_3_0,12,querer,3,participio,0,NA,NA,querido,,,,
12_4_11,12,querer,4,⊙ indicativo presente ⊙,11,1st_singular,yo,quero,,,,
12_4_21,12,querer,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,queres,,,,
12_4_31,12,querer,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,quere,,,,
12_4_12,12,querer,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,queremos,,,,
12_4_32,12,querer,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,queren,,,,
12_5_11,12,querer,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,quería,,,,
12_5_21,12,querer,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,querías,,,,
12_5_31,12,querer,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,quería,,,,
12_5_12,12,querer,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,queríamos,,,,
12_5_32,12,querer,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,querían,,,,
12_6_11,12,querer,6,↧ indicativo pretérito ↧,11,1st_singular,yo,querí,,,,
12_6_21,12,querer,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,queriste,,,,
12_6_31,12,querer,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,querió,,,,
12_6_12,12,querer,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,querimos,,,,
12_6_32,12,querer,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,querieron,,,,
12_7_11,12,querer,7,→ indicativo futuro →,11,1st_singular,yo,quereré,,,,
12_7_21,12,querer,7,→ indicativo futuro →,21,2nd_singular,tú,quererás,,,,
12_7_31,12,querer,7,→ indicativo futuro →,31,3rd_singular,él/ella,quererá,,,,
12_7_12,12,querer,7,→ indicativo futuro →,12,1st_plural,nosotros,quereremos,,,,
12_7_32,12,querer,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,quererán,,,,
12_8_11,12,querer,8,◇ condicional ◇,11,1st_singular,yo,,,,,
12_8_21,12,querer,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
12_8_31,12,querer,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
12_8_12,12,querer,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
12_8_32,12,querer,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
12_9_11,12,querer,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
12_9_21,12,querer,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
12_9_31,12,querer,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
12_9_12,12,querer,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
12_9_32,12,querer,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
12_10_11,12,querer,10,↫ subjuntivo imperfecto ↫,11,1st_singular,yo,,,,,
12_10_21,12,querer,10,↫ subjuntivo imperfecto ↫,21,2nd_singular,tú,,,,,
12_10_31,12,querer,10,↫ subjuntivo imperfecto ↫,31,3rd_singular,él/ella,,,,,
12_10_12,12,querer,10,↫ subjuntivo imperfecto ↫,12,1st_plural,nosotros,,,,,
12_10_32,12,querer,10,↫ subjuntivo imperfecto ↫,32,3rd_plural,ellos/ellas,,,,,
12_11_21,12,querer,11,¡ imperativo afirmativo !,21,2nd_singular,tú,,,,,
12_11_33,12,querer,11,¡ imperativo afirmativo !,33,2nd_singular_polite,usted,,,,,
12_11_12,12,querer,11,¡ imperativo afirmativo !,12,1st_plural,nosotros,,,,,
12_11_34,12,querer,11,¡ imperativo afirmativo !,34,2nd_plural_polite,ustedes,,,,,
12_12_21,12,querer,12,¡ imperativo negativo !,21,2nd_singular,tú,,,,,
12_12_33,12,querer,12,¡ imperativo negativo !,33,2nd_singular_polite,usted,,,,,
12_12_12,12,querer,12,¡ imperativo negativo !,12,1st_plural,nosotros,,,,,
12_12_34,12,querer,12,¡ imperativo negativo !,34,2nd_plural_polite,ustedes,,,,,
13_1_0,13,llegar,1,infinitivo,0,NA,NA,llegar,llegar,TRUE,,
13_2_0,13,llegar,2,gerundio,0,NA,NA,llegando,,,,
13_3_0,13,llegar,3,participio,0,NA,NA,llegado,,,,
13_4_11,13,llegar,4,⊙ indicativo presente ⊙,11,1st_singular,yo,llego,,,,
13_4_21,13,llegar,4,⊙ indicativo presente ⊙,21,2nd_singular,tú,llegas,,,,
13_4_31,13,llegar,4,⊙ indicativo presente ⊙,31,3rd_singular,él/ella,llega,,,,
13_4_12,13,llegar,4,⊙ indicativo presente ⊙,12,1st_plural,nosotros,llegamos,,,,
13_4_32,13,llegar,4,⊙ indicativo presente ⊙,32,3rd_plural,ellos/ellas,llegan,,,,
13_5_11,13,llegar,5,⇠ indicativo imperfecto ⇠,11,1st_singular,yo,llegaba,,,,
13_5_21,13,llegar,5,⇠ indicativo imperfecto ⇠,21,2nd_singular,tú,llegabas,,,,
13_5_31,13,llegar,5,⇠ indicativo imperfecto ⇠,31,3rd_singular,él/ella,llegaba,,,,
13_5_12,13,llegar,5,⇠ indicativo imperfecto ⇠,12,1st_plural,nosotros,llegábamos,,,,
13_5_32,13,llegar,5,⇠ indicativo imperfecto ⇠,32,3rd_plural,ellos/ellas,llegaban,,,,
13_6_11,13,llegar,6,↧ indicativo pretérito ↧,11,1st_singular,yo,llegé,,,,
13_6_21,13,llegar,6,↧ indicativo pretérito ↧,21,2nd_singular,tú,llegaste,,,,
13_6_31,13,llegar,6,↧ indicativo pretérito ↧,31,3rd_singular,él/ella,llegó,,,,
13_6_12,13,llegar,6,↧ indicativo pretérito ↧,12,1st_plural,nosotros,llegamos,,,,
13_6_32,13,llegar,6,↧ indicativo pretérito ↧,32,3rd_plural,ellos/ellas,llegaron,,,,
13_7_11,13,llegar,7,→ indicativo futuro →,11,1st_singular,yo,llegaré,,,,
13_7_21,13,llegar,7,→ indicativo futuro →,21,2nd_singular,tú,llegarás,,,,
13_7_31,13,llegar,7,→ indicativo futuro →,31,3rd_singular,él/ella,llegará,,,,
13_7_12,13,llegar,7,→ indicativo futuro →,12,1st_plural,nosotros,llegaremos,,,,
13_7_32,13,llegar,7,→ indicativo futuro →,32,3rd_plural,ellos/ellas,llegarán,,,,
13_8_11,13,llegar,8,◇ condicional ◇,11,1st_singular,yo,,,,,
13_8_21,13,llegar,8,◇ condicional ◇,21,2nd_singular,tú,,,,,
13_8_31,13,llegar,8,◇ condicional ◇,31,3rd_singular,él/ella,,,,,
13_8_12,13,llegar,8,◇ condicional ◇,12,1st_plural,nosotros,,,,,
13_8_32,13,llegar,8,◇ condicional ◇,32,3rd_plural,ellos/ellas,,,,,
13_9_11,13,llegar,9,∿ subjuntivo presente ∿,11,1st_singular,yo,,,,,
13_9_21,13,llegar,9,∿ subjuntivo presente ∿,21,2nd_singular,tú,,,,,
13_9_31,13,llegar,9,∿ subjuntivo presente ∿,31,3rd_singular,él/ella,,,,,
13_9_12,13,llegar,9,∿ subjuntivo presente ∿,12,1st_plural,nosotros,,,,,
13_9_32,13,llegar,9,∿ subjuntivo presente ∿,32,3rd_plural,ellos/ellas,,,,,
